GEO_ID,non_high_school_per,college_per,med_income,renter_num,renter_per,mid_rent,rent_35,total,latinx,white,black,asian,include
1400000US36047013600,13.599999999999994,54.9,83309.0,737.0,54.2,1657.0,39.3,3888.0,10.9,71.3,0.5,15.9,1
1400000US36047013700,9.599999999999994,65.6,111947.0,1123.0,75.0,2033.0,33.5,3512.0,16.8,60.4,2.6,8.3,1
1400000US36047013800,20.400000000000006,45.8,65238.0,945.0,77.6,1516.0,33.0,3083.0,18.0,60.4,2.7,13.8,1
1400000US36047013900,5.5,73.4,130594.0,1007.0,71.5,2259.0,24.2,3420.0,14.2,65.3,5.1,6.6,1
1400000US36047014000,15.5,42.4,72083.0,472.0,58.9,1338.0,37.3,1979.0,11.4,68.0,3.5,17.2,0
1400000US36047014100,7.0,73.2,91836.0,957.0,70.4,2173.0,43.8,3033.0,21.4,54.2,2.3,12.2,1
1400000US36047014200,12.5,43.4,57096.0,907.0,71.5,1580.0,43.3,2755.0,14.9,65.6,1.2,15.3,1
1400000US36047014300,12.900000000000006,62.0,108171.0,1059.0,75.2,2077.0,36.7,3469.0,34.2,50.4,2.3,6.1,1
1400000US36047014500,14.900000000000006,53.9,75984.0,1362.0,80.2,1776.0,42.8,3848.0,35.1,54.3,1.1,5.0,1
1400000US36047014700,12.799999999999997,55.7,88250.0,565.0,63.4,1879.0,43.0,2473.0,35.7,51.2,2.2,4.9,1
1400000US36047014800,20.400000000000006,39.5,68929.0,143.0,30.2,1375.0,58.7,1320.0,6.1,82.9,2.4,10.5,0
1400000US36047014900,7.599999999999994,72.0,126008.0,1182.0,53.1,2309.0,22.0,5888.0,24.1,63.6,0.9,6.5,1
1400000US36047015000,15.200000000000003,43.7,73828.0,230.0,36.9,1447.0,50.2,1567.0,7.8,72.6,0.3,18.4,0
1400000US36047015100,3.9000000000000057,81.0,127076.0,857.0,51.0,2567.0,27.1,4216.0,18.9,65.6,1.7,5.2,1
1400000US36047015200,16.0,45.1,93516.0,327.0,39.5,1434.0,53.6,2382.0,11.7,57.3,2.5,25.8,0
1400000US36047015300,5.0,77.1,130417.0,637.0,56.9,2011.0,21.9,2678.0,16.9,68.0,1.6,7.0,1
1400000US36047015400,,,,0.0,,,,0.0,,,,,0
1400000US36047015500,6.700000000000003,77.8,152237.0,783.0,50.7,2249.0,27.0,4028.0,7.1,73.7,4.9,4.2,1
1400000US36047015700,0.9000000000000057,87.6,107063.0,980.0,49.3,2096.0,25.5,4049.0,8.9,72.8,3.5,10.5,1
1400000US36047015900,1.2000000000000028,82.6,126250.0,1126.0,46.7,2420.0,26.9,5314.0,7.7,78.7,1.7,7.1,1
1400000US36047016000,15.200000000000003,47.5,71611.0,1203.0,76.5,1528.0,35.3,3965.0,27.4,48.3,2.6,18.4,1
1400000US36047016100,3.0999999999999943,70.9,128421.0,865.0,62.6,2214.0,24.8,3235.0,12.9,63.3,5.8,6.9,1
1400000US36047016200,2.4000000000000057,49.3,74512.0,762.0,69.2,1525.0,30.5,2204.0,20.9,72.5,2.2,3.2,1
1400000US36047016300,6.599999999999994,78.4,102703.0,927.0,65.6,1823.0,41.3,3194.0,6.1,68.2,5.6,7.3,1
1400000US36047016400,9.0,66.9,104722.0,304.0,100.0,3264.0,46.7,1069.0,9.9,31.5,18.8,4.7,0
1400000US36047016500,1.7999999999999972,90.1,168984.0,1040.0,42.6,3084.0,23.3,6003.0,7.5,76.3,2.1,9.2,1
1400000US36047016600,12.200000000000003,42.9,96538.0,84.0,12.1,1232.0,37.7,1863.0,7.1,82.3,1.7,9.9,0
1400000US36047016700,1.9000000000000057,83.5,168125.0,1224.0,57.2,2318.0,17.0,5531.0,8.9,79.6,1.5,6.4,1
1400000US36047016800,13.299999999999997,48.5,87794.0,181.0,24.9,1149.0,58.9,1734.0,5.8,59.2,1.9,32.9,0
1400000US36047016900,10.299999999999997,72.2,101125.0,1612.0,75.5,1909.0,39.7,5003.0,11.6,74.9,0.8,8.9,1
1400000US36047017000,20.700000000000003,32.5,79526.0,584.0,51.2,1620.0,50.0,3578.0,15.8,39.1,2.6,43.5,1
1400000US36047017100,5.200000000000003,74.8,125208.0,773.0,48.0,2256.0,19.7,4206.0,14.0,76.6,0.6,6.3,1
1400000US36047017200,21.0,33.6,76302.0,510.0,47.8,1360.0,42.0,3282.0,20.8,34.9,0.2,40.6,1
1400000US36047017400,24.099999999999994,34.6,86010.0,221.0,30.7,1445.0,31.3,2184.0,9.2,54.9,1.5,34.0,0
1400000US36047017500,,,,0.0,,,,0.0,,,,,0
1400000US36047017600,31.0,31.2,60590.0,485.0,54.2,1368.0,42.1,2563.0,19.4,47.9,1.0,30.6,0
1400000US36047017700,,,,0.0,,,,0.0,,,,,0
1400000US36047017800,28.5,27.2,67917.0,617.0,67.1,1355.0,40.5,3215.0,35.9,21.6,2.3,39.1,1
1400000US36047017900,16.0,48.0,58987.0,1174.0,73.4,1131.0,30.8,4318.0,14.0,21.7,5.9,6.0,1
1400000US36047018000,23.0,28.1,81994.0,620.0,59.2,1370.0,44.1,3352.0,27.9,36.4,1.0,35.4,1
1400000US36047018100,7.799999999999997,71.9,95500.0,1186.0,60.1,1823.0,34.8,3875.0,12.7,51.5,6.0,6.0,1
1400000US36047018200,35.2,25.0,61250.0,766.0,63.5,1410.0,52.4,3668.0,16.0,31.8,1.8,49.4,1
1400000US36047018300,2.4000000000000057,82.8,116534.0,827.0,68.1,2381.0,31.8,2721.0,8.7,66.8,6.7,4.5,1
1400000US36047018400,26.5,32.2,70185.0,288.0,33.5,1524.0,45.2,2769.0,6.0,42.4,1.2,50.5,0
1400000US36047018501,34.900000000000006,15.0,24776.0,1739.0,97.7,472.0,36.4,4600.0,30.8,6.0,6.1,5.3,1
1400000US36047018600,25.200000000000003,29.0,58750.0,373.0,50.8,1425.0,65.4,2249.0,9.2,49.4,1.4,40.1,0
1400000US36047018700,7.900000000000006,55.7,64167.0,530.0,80.1,1770.0,31.3,1623.0,29.6,38.0,6.3,7.9,1
1400000US36047018800,21.599999999999994,26.0,73889.0,460.0,49.4,1524.0,50.9,2702.0,11.5,52.9,0.3,34.8,0
1400000US36047019000,25.700000000000003,31.2,44762.0,974.0,64.7,1422.0,49.3,4635.0,27.7,27.4,0.9,43.9,1
1400000US36047019100,7.099999999999994,72.3,94306.0,811.0,75.5,2586.0,38.5,2788.0,13.5,53.5,6.6,9.1,1
1400000US36047019200,32.400000000000006,17.0,41629.0,460.0,57.8,1306.0,58.3,3076.0,14.1,39.2,1.2,45.0,0
1400000US36047019300,12.599999999999994,45.7,54483.0,1075.0,47.3,1119.0,49.3,6010.0,13.3,32.1,5.5,10.1,1
1400000US36047019400,44.6,18.3,45602.0,800.0,69.0,1270.0,60.4,3889.0,25.3,23.8,0.3,50.6,1
1400000US36047019500,1.7000000000000028,68.5,90279.0,969.0,52.6,1726.0,37.0,3787.0,9.9,48.6,6.7,4.6,1
1400000US36047019600,19.5,24.9,42121.0,967.0,68.1,1346.0,60.4,3822.0,19.3,45.3,0.7,33.4,1
1400000US36047019700,3.200000000000003,73.4,96111.0,876.0,51.8,2040.0,36.4,3615.0,7.4,52.0,5.5,6.5,1
1400000US36047019800,19.0,31.2,61875.0,329.0,54.5,1523.0,44.0,1791.0,13.8,42.7,0.6,42.8,0
1400000US36047019900,6.799999999999997,69.9,90500.0,1251.0,78.1,1814.0,30.7,3504.0,12.7,51.3,7.0,4.4,1
1400000US36047020000,28.0,20.8,60926.0,397.0,51.2,1401.0,46.3,2427.0,21.6,41.5,0.7,36.4,0
1400000US36047020100,4.5,69.0,111964.0,1103.0,64.4,2207.0,24.8,3808.0,8.2,50.6,5.7,4.6,1
1400000US36047020200,17.400000000000006,36.0,94833.0,228.0,36.1,1476.0,43.1,1910.0,7.2,59.9,1.7,30.4,0
1400000US36047020300,14.299999999999997,60.1,107083.0,437.0,64.4,2130.0,37.1,1825.0,18.7,37.8,8.4,12.8,0
1400000US36047020400,18.700000000000003,29.3,89167.0,164.0,23.5,1792.0,48.1,2111.0,1.6,68.4,1.5,27.5,0
1400000US36047020500,4.900000000000006,72.5,95313.0,925.0,66.3,2059.0,31.4,2918.0,2.4,49.9,7.4,12.9,1
1400000US36047020600,21.299999999999997,42.1,96406.0,328.0,38.4,1392.0,29.5,2417.0,14.6,57.9,0.5,27.1,0
1400000US36047020700,8.599999999999994,74.9,108803.0,1271.0,59.8,1881.0,29.8,4521.0,14.1,55.3,4.3,6.1,1
1400000US36047020800,23.799999999999997,30.7,59375.0,583.0,57.3,1236.0,54.6,3253.0,6.0,27.8,3.4,54.7,1
1400000US36047021000,36.4,22.5,41293.0,932.0,69.8,1376.0,58.8,4153.0,20.4,27.7,1.0,49.8,1
1400000US36047021100,15.200000000000003,40.4,60257.0,636.0,80.6,1253.0,34.9,1893.0,38.4,23.0,8.4,5.8,1
1400000US36047021200,45.3,16.6,48633.0,926.0,67.6,1356.0,59.9,4525.0,12.2,21.5,0.7,65.7,1
1400000US36047021300,8.200000000000003,40.9,52191.0,1920.0,98.2,1378.0,45.7,4279.0,5.0,20.2,5.3,1.4,1
1400000US36047021400,43.4,12.8,60833.0,296.0,56.9,1389.0,43.4,2252.0,8.2,48.3,1.4,43.5,0
1400000US36047021500,12.799999999999997,61.5,91058.0,1726.0,70.4,1580.0,38.5,5544.0,8.7,34.6,7.3,5.9,1
1400000US36047021600,22.0,24.0,44514.0,568.0,66.1,1446.0,74.1,4769.0,3.5,85.2,0.7,11.3,1
1400000US36047021700,13.400000000000006,50.5,64091.0,1477.0,87.3,1199.0,23.9,3962.0,18.3,22.6,7.0,7.5,1
1400000US36047021800,31.299999999999997,17.9,30427.0,504.0,59.2,1539.0,95.8,3449.0,9.2,86.6,1.3,3.3,1
1400000US36047021900,14.400000000000006,42.8,65375.0,1314.0,85.3,1428.0,35.7,3568.0,9.3,24.8,6.4,7.0,1
1400000US36047022000,29.599999999999994,16.0,30354.0,769.0,65.9,1702.0,81.2,4381.0,4.2,87.9,4.6,5.1,1
1400000US36047022100,14.5,46.2,51622.0,1432.0,88.0,1311.0,42.4,3991.0,12.3,32.5,7.9,5.2,1
1400000US36047022200,23.099999999999994,25.5,35104.0,800.0,74.2,1371.0,64.4,3943.0,3.7,92.9,0.8,3.5,1
1400000US36047022400,23.5,21.9,46481.0,1029.0,80.6,1493.0,57.2,5792.0,13.2,68.6,0.3,17.9,1
1400000US36047022600,35.8,12.8,50750.0,434.0,79.9,1432.0,63.8,2040.0,47.6,36.9,3.0,12.8,0
1400000US36047022700,9.099999999999994,54.5,81813.0,1261.0,76.7,1701.0,34.8,3654.0,7.7,32.7,8.1,4.0,1
1400000US36047022800,31.700000000000003,16.2,31403.0,562.0,66.5,1326.0,66.8,3687.0,9.3,66.3,1.3,22.1,1
1400000US36047022900,10.5,61.4,76591.0,1377.0,77.8,2073.0,45.7,3841.0,7.7,36.8,6.9,8.5,1
1400000US36047023000,27.400000000000006,14.6,38250.0,701.0,75.0,1313.0,49.9,4171.0,6.9,80.9,3.6,8.2,1
1400000US36047023100,9.299999999999997,56.1,79300.0,1079.0,67.4,1589.0,32.8,3607.0,12.2,41.8,6.2,4.6,1
1400000US36047023200,29.200000000000003,11.6,43964.0,811.0,67.5,1452.0,58.4,5406.0,14.6,78.3,0.6,7.1,1
1400000US36047023300,18.599999999999994,42.9,49440.0,1650.0,78.3,1105.0,37.6,5252.0,19.2,26.1,6.9,4.9,1
1400000US36047023400,23.0,17.5,28793.0,1030.0,85.3,1553.0,69.6,4578.0,3.8,95.7,0.4,0.0,1
1400000US36047023500,22.400000000000006,40.1,57813.0,1034.0,72.9,1647.0,53.2,4316.0,19.9,56.8,5.8,5.7,1
1400000US36047023600,26.799999999999997,15.6,26330.0,1381.0,90.1,1437.0,69.9,6000.0,1.1,93.0,0.3,4.7,1
1400000US36047023800,24.099999999999994,24.1,30929.0,812.0,67.8,1413.0,76.8,3857.0,8.6,90.4,0.8,0.0,1
1400000US36047024000,27.5,22.8,39444.0,951.0,71.2,1367.0,73.6,4562.0,2.7,94.2,0.6,0.1,1
1400000US36047024100,24.599999999999994,46.6,68563.0,878.0,84.7,2072.0,44.9,2707.0,23.6,55.3,6.7,3.3,1
1400000US36047024200,26.599999999999994,18.7,62361.0,409.0,54.5,1572.0,56.6,2872.0,3.8,87.4,1.1,8.7,0
1400000US36047024300,18.5,52.6,62415.0,1206.0,71.3,1155.0,28.1,4165.0,10.4,32.9,7.6,3.6,1
1400000US36047024400,21.599999999999994,18.6,48000.0,512.0,55.2,1595.0,58.6,3829.0,11.1,79.3,0.2,8.4,1
1400000US36047024500,11.700000000000003,47.0,78924.0,1280.0,73.6,1427.0,32.0,4534.0,6.0,25.1,6.2,9.8,1
1400000US36047024600,24.200000000000003,29.4,49830.0,494.0,53.5,1364.0,57.1,2942.0,7.7,57.1,0.1,34.3,0
1400000US36047024700,14.900000000000006,33.6,45871.0,927.0,88.9,1538.0,51.3,2561.0,9.4,17.3,5.9,5.1,1
1400000US36047024800,36.2,19.9,57768.0,491.0,61.1,1292.0,51.8,2749.0,19.6,32.0,1.7,41.6,0
1400000US36047024900,8.799999999999997,48.8,67346.0,1406.0,77.0,1535.0,45.7,4306.0,8.4,27.9,7.0,4.3,1
1400000US36047025000,51.0,17.5,54362.0,218.0,41.0,1273.0,47.9,1755.0,22.6,16.4,1.8,60.3,0
1400000US36047025100,20.599999999999994,33.6,34728.0,1237.0,83.8,1104.0,38.9,3534.0,17.4,18.3,7.8,2.4,1
1400000US36047025200,22.900000000000006,31.2,58188.0,1327.0,71.0,1350.0,52.6,4921.0,20.2,38.5,1.8,36.0,1
1400000US36047025300,9.5,41.5,53700.0,946.0,74.1,1572.0,54.7,3383.0,13.9,32.9,12.2,6.7,1
1400000US36047025400,31.0,26.9,46278.0,604.0,51.5,1247.0,44.4,4083.0,5.6,38.2,0.8,54.1,1
1400000US36047025500,41.5,8.5,21133.0,1896.0,99.6,522.0,29.5,5865.0,64.8,3.3,6.7,1.9,1
1400000US36047025600,38.9,21.3,49821.0,435.0,47.6,1419.0,81.9,3008.0,6.1,23.9,2.3,65.0,0
1400000US36047025700,19.599999999999994,27.2,65645.0,505.0,77.7,1402.0,42.5,2136.0,42.5,23.5,9.0,2.4,1
1400000US36047025800,33.5,28.6,42396.0,1152.0,76.4,1374.0,56.1,4486.0,22.3,38.6,0.1,39.1,1
1400000US36047025901,24.0,32.6,56771.0,586.0,84.3,1478.0,45.7,2228.0,34.0,27.5,6.1,0.6,1
1400000US36047025902,42.4,5.8,16802.0,1173.0,100.0,350.0,32.9,3558.0,52.5,0.0,7.2,3.3,1
1400000US36047026000,32.2,24.5,49735.0,532.0,48.6,1361.0,51.7,3174.0,9.6,36.1,1.0,50.3,1
1400000US36047026100,15.799999999999997,36.5,55135.0,1950.0,89.9,1454.0,49.4,4781.0,32.9,16.9,8.9,2.4,1
1400000US36047026200,32.599999999999994,26.1,50625.0,461.0,56.8,1398.0,52.6,2550.0,21.1,28.2,1.7,47.1,0
1400000US36047026300,15.900000000000006,41.2,35208.0,706.0,83.8,1219.0,51.3,1844.0,13.7,21.5,7.5,2.2,1
1400000US36047026400,37.1,21.5,49813.0,1233.0,80.0,1299.0,45.8,4776.0,25.9,25.8,1.7,45.2,1
1400000US36047026500,21.299999999999997,35.9,58821.0,1022.0,68.2,1408.0,40.2,3991.0,17.6,22.5,9.4,1.8,1
1400000US36047026600,38.1,23.2,47567.0,720.0,66.7,1323.0,53.3,3501.0,13.1,24.7,0.9,62.2,1
1400000US36047026700,13.5,47.3,56917.0,1096.0,59.9,1539.0,50.1,4095.0,13.3,26.3,7.4,2.3,1
1400000US36047026800,25.0,28.5,43444.0,1019.0,75.6,1410.0,54.9,3842.0,21.7,42.2,0.1,35.7,1
1400000US36047026900,10.700000000000003,42.6,67206.0,883.0,70.4,1550.0,49.8,3121.0,12.4,12.1,8.0,6.5,1
1400000US36047027000,13.299999999999997,43.2,51583.0,545.0,64.0,1444.0,41.7,2158.0,5.2,55.4,2.0,37.0,1
1400000US36047027100,11.599999999999994,34.8,50417.0,863.0,78.2,1364.0,49.8,2775.0,7.9,8.9,7.8,6.7,1
1400000US36047027200,24.5,27.4,53438.0,815.0,71.2,1359.0,48.3,3738.0,27.1,40.4,0.9,32.3,1
1400000US36047027300,12.400000000000006,28.8,48108.0,843.0,65.3,1107.0,52.2,3317.0,3.7,9.3,5.3,1.7,1
1400000US36047027400,27.900000000000006,25.6,53784.0,613.0,60.3,1345.0,55.6,3271.0,17.9,45.9,1.2,34.0,1
1400000US36047027500,9.299999999999997,40.3,78886.0,1060.0,63.4,1798.0,39.6,4439.0,7.8,16.6,7.4,5.2,1
1400000US36047027600,30.299999999999997,27.5,52819.0,1056.0,88.5,1337.0,41.3,3804.0,36.7,27.8,0.4,33.1,1
1400000US36047027700,15.0,29.6,43383.0,1362.0,77.2,1254.0,51.7,4735.0,11.6,10.1,5.8,1.0,1
1400000US36047027800,25.799999999999997,30.5,53500.0,751.0,62.8,1407.0,41.7,3285.0,8.5,38.2,1.0,51.8,1
1400000US36047027900,17.799999999999997,39.6,70474.0,1114.0,71.6,1299.0,35.1,3668.0,6.7,13.7,5.7,0.6,1
1400000US36047028000,21.900000000000006,36.1,73125.0,332.0,52.8,1333.0,37.4,1805.0,14.7,42.1,2.2,41.1,0
1400000US36047028100,22.299999999999997,21.7,27621.0,1591.0,87.1,834.0,45.1,4649.0,30.6,12.0,7.1,2.8,1
1400000US36047028200,15.799999999999997,35.3,60292.0,710.0,58.6,1596.0,42.7,3564.0,8.2,37.9,0.9,50.6,1
1400000US36047028300,27.200000000000003,20.2,29665.0,1275.0,91.3,975.0,52.1,3988.0,35.1,14.4,9.0,2.0,1
1400000US36047028400,20.299999999999997,32.9,55231.0,1102.0,86.8,1326.0,43.0,3553.0,14.8,49.5,1.7,32.1,1
1400000US36047028501,35.2,47.2,93235.0,108.0,84.4,2125.0,32.4,462.0,60.6,30.7,3.2,5.8,0
1400000US36047028502,35.7,6.3,22115.0,1194.0,100.0,530.0,28.7,3131.0,42.3,0.2,9.1,4.1,1
1400000US36047028600,9.299999999999997,44.1,41047.0,1853.0,93.3,1356.0,48.2,4956.0,15.1,47.9,1.9,27.3,1
1400000US36047028700,20.099999999999994,25.2,36346.0,990.0,79.8,1090.0,47.2,3003.0,25.8,15.1,10.2,11.1,1
1400000US36047028800,27.900000000000006,26.4,45781.0,760.0,69.5,1386.0,52.6,3566.0,21.2,38.3,0.6,39.0,1
1400000US36047028900,23.099999999999994,20.1,45219.0,1035.0,76.6,1055.0,39.5,3870.0,27.2,11.1,13.0,1.6,1
1400000US36047029000,16.799999999999997,43.1,48297.0,1291.0,82.1,1332.0,48.9,4118.0,7.1,63.9,0.8,24.6,1
1400000US36047029100,10.700000000000003,35.0,66726.0,829.0,74.8,1413.0,37.9,2927.0,12.9,20.1,8.2,0.3,1
1400000US36047029200,28.799999999999997,30.2,48221.0,738.0,77.5,1457.0,49.8,2787.0,19.2,43.0,3.3,32.9,1
1400000US36047029300,13.099999999999994,34.1,34703.0,1094.0,79.6,988.0,44.9,3315.0,22.0,8.7,11.1,6.1,1
1400000US36047029400,31.299999999999997,18.3,53393.0,488.0,79.9,1337.0,54.0,2588.0,13.1,48.5,2.9,29.1,0
1400000US36047029500,8.700000000000003,52.2,58951.0,1163.0,67.9,1442.0,49.1,4266.0,8.4,17.0,5.4,3.5,1
1400000US36047029600,22.900000000000006,40.5,46029.0,1375.0,67.7,1467.0,63.1,5898.0,11.9,45.9,0.2,37.4,1
1400000US36047029700,10.900000000000006,45.2,71417.0,985.0,58.4,1628.0,47.5,4373.0,8.4,11.3,6.0,1.2,1
1400000US36047029800,20.200000000000003,29.2,60792.0,733.0,58.0,1500.0,45.1,3707.0,16.8,41.7,1.9,36.7,1
1400000US36047029900,22.099999999999994,16.3,36920.0,764.0,80.3,1216.0,50.7,2968.0,25.7,3.7,7.8,2.4,1
1400000US36047030000,28.5,29.5,47750.0,946.0,67.3,1352.0,52.5,4196.0,17.6,27.6,1.5,51.7,1
1400000US36047030100,14.200000000000003,24.5,49149.0,632.0,58.1,1301.0,52.8,2924.0,14.4,5.5,7.0,1.8,1
1400000US36047030200,22.0,28.1,59358.0,960.0,64.4,1377.0,39.7,4608.0,4.9,32.9,1.3,58.7,1
1400000US36047030300,33.0,21.1,35815.0,1470.0,79.4,930.0,46.4,4795.0,24.3,1.2,8.1,1.1,1
1400000US36047030400,26.299999999999997,33.0,41534.0,1151.0,70.7,1135.0,48.8,4106.0,5.5,43.3,2.2,42.9,1
1400000US36047030500,9.400000000000006,58.7,74494.0,2575.0,90.8,1838.0,39.5,6350.0,11.8,41.0,7.0,5.6,1
1400000US36047030600,29.799999999999997,25.8,46806.0,286.0,45.4,1183.0,58.7,1702.0,14.0,39.0,0.9,45.1,0
1400000US36047030700,31.900000000000006,17.1,23339.0,2120.0,90.1,605.0,43.8,5544.0,25.4,3.0,7.7,0.6,1
1400000US36047030800,21.900000000000006,29.7,46250.0,329.0,42.9,1038.0,41.3,1988.0,11.4,67.3,1.5,20.2,0
1400000US36047030900,22.599999999999994,22.8,44048.0,559.0,75.3,1226.0,46.7,2126.0,9.2,1.5,8.5,6.6,1
1400000US36047031100,18.099999999999994,32.6,51983.0,973.0,83.0,1263.0,44.9,2998.0,9.3,6.4,7.5,0.5,1
1400000US36047031300,13.299999999999997,39.5,43880.0,1960.0,85.3,1143.0,39.2,4675.0,14.6,16.5,6.9,0.4,1
1400000US36047031400,19.5,35.4,72056.0,870.0,44.3,1163.0,28.3,5138.0,9.7,67.8,0.4,21.7,1
1400000US36047031500,12.400000000000006,57.4,68011.0,2046.0,86.0,1406.0,37.8,4787.0,8.2,34.3,5.7,3.4,1
1400000US36047031701,9.299999999999997,43.4,66681.0,1081.0,78.8,1579.0,45.4,3401.0,3.9,29.0,7.3,4.6,1
1400000US36047031702,5.900000000000006,55.5,72464.0,1126.0,77.7,1629.0,32.5,3589.0,12.4,28.8,8.3,4.2,1
1400000US36047031900,15.400000000000006,43.7,50575.0,1105.0,82.5,1282.0,42.5,3128.0,8.0,38.7,12.7,1.2,1
1400000US36047032100,13.700000000000003,43.9,57875.0,1917.0,90.0,1648.0,44.8,5582.0,9.1,21.7,6.9,2.5,1
1400000US36047032300,12.200000000000003,42.5,67344.0,1307.0,86.4,1482.0,41.4,3641.0,5.7,21.6,6.2,1.2,1
1400000US36047032500,16.900000000000006,25.7,52693.0,2357.0,91.5,1376.0,43.6,6685.0,6.7,6.8,3.4,2.4,1
1400000US36047032600,31.400000000000006,17.8,25104.0,2127.0,92.7,667.0,37.6,7507.0,39.6,15.1,8.6,7.0,1
1400000US36047032700,15.099999999999994,42.8,40339.0,1070.0,83.1,1187.0,55.4,2465.0,16.0,19.5,8.0,0.6,1
1400000US36047032800,30.700000000000003,19.5,43542.0,559.0,57.3,1001.0,36.4,2593.0,12.8,10.8,9.3,32.6,1
1400000US36047032900,15.200000000000003,32.6,37329.0,2186.0,90.9,1360.0,59.7,6224.0,11.4,37.4,8.9,1.6,1
1400000US36047033000,30.599999999999994,19.7,26728.0,1632.0,89.3,640.0,34.4,5267.0,25.2,17.2,7.3,4.5,1
1400000US36047033100,13.599999999999994,26.6,39618.0,1201.0,78.6,1354.0,59.9,4064.0,3.2,59.4,7.6,0.0,1
1400000US36047033300,8.400000000000006,30.2,51382.0,927.0,70.2,1395.0,56.9,4609.0,3.1,70.8,4.8,0.0,1
1400000US36047033500,6.5,44.0,47135.0,469.0,58.5,1449.0,67.7,3089.0,2.7,68.9,5.6,1.3,0
1400000US36047033600,11.299999999999997,47.6,82049.0,700.0,45.0,1540.0,43.6,4479.0,7.2,79.8,4.0,6.6,1
1400000US36047033700,15.299999999999997,39.4,52917.0,1004.0,73.3,1359.0,44.8,3920.0,12.9,40.8,10.1,3.4,1
1400000US36047033900,21.700000000000003,33.6,40809.0,1632.0,83.9,1237.0,44.2,4711.0,6.8,18.4,6.0,6.2,1
1400000US36047034000,30.0,20.1,20372.0,640.0,99.1,536.0,28.0,2210.0,21.9,36.2,5.4,8.0,1
1400000US36047034100,18.299999999999997,30.8,48924.0,946.0,85.9,1328.0,49.9,2937.0,5.3,12.1,7.4,1.2,1
1400000US36047034200,26.099999999999994,24.6,19463.0,2841.0,97.8,453.0,32.8,6270.0,31.8,32.6,7.5,2.4,1
1400000US36047034300,29.400000000000006,22.7,24008.0,1888.0,92.2,720.0,30.8,5235.0,20.3,7.3,5.5,1.7,1
1400000US36047034500,11.299999999999997,27.1,37727.0,780.0,68.3,1384.0,62.0,3085.0,8.8,9.7,7.7,0.5,1
1400000US36047034700,16.900000000000006,31.4,39766.0,1365.0,85.0,1103.0,50.9,3740.0,11.7,1.5,4.8,1.9,1
1400000US36047034800,35.3,26.8,63720.0,611.0,81.4,1614.0,48.5,2819.0,48.4,29.8,3.9,18.7,1
1400000US36047034900,19.400000000000006,18.8,37448.0,2095.0,92.5,1307.0,57.9,6113.0,9.5,9.2,4.9,1.2,1
1400000US36047035000,8.700000000000003,41.2,41306.0,1159.0,76.6,1105.0,53.7,3017.0,3.0,96.3,1.1,0.0,1
1400000US36047035100,17.900000000000006,17.8,38375.0,1464.0,88.4,1192.0,54.3,4295.0,18.9,21.1,7.6,0.9,1
1400000US36047035200,45.0,23.0,12545.0,497.0,100.0,328.0,32.1,1114.0,17.8,59.2,5.7,4.4,0
1400000US36047035300,22.5,29.3,48208.0,1780.0,87.8,1243.0,47.5,5091.0,12.4,18.5,8.7,3.1,1
1400000US36047035400,5.799999999999997,55.9,46114.0,1157.0,43.3,946.0,48.0,5503.0,6.6,91.1,1.3,0.0,1
1400000US36047035500,14.900000000000006,24.0,48090.0,1918.0,94.1,1247.0,49.7,5374.0,9.5,17.3,5.3,0.0,1
1400000US36047035601,4.200000000000003,56.2,46250.0,1061.0,72.8,927.0,47.9,3035.0,2.2,89.3,7.8,0.0,1
1400000US36047035602,4.599999999999994,51.3,40881.0,1639.0,59.7,1265.0,61.6,5219.0,2.6,93.8,0.1,2.7,1
1400000US36047035700,20.299999999999997,18.6,29145.0,970.0,98.8,1154.0,61.9,2440.0,16.2,3.6,5.1,0.4,1
1400000US36047035900,25.799999999999997,13.3,32063.0,2070.0,94.0,1122.0,51.6,5410.0,8.3,2.3,5.6,1.2,1
1400000US36047036001,10.400000000000006,42.4,22589.0,1383.0,80.7,1046.0,53.8,3152.0,1.6,94.8,0.7,0.0,1
1400000US36047036002,11.200000000000003,46.2,19363.0,1943.0,92.9,829.0,48.1,4341.0,7.9,81.5,0.8,3.5,1
1400000US36047036100,24.799999999999997,12.2,29350.0,1006.0,90.2,970.0,51.8,2830.0,19.1,5.0,8.0,0.7,1
1400000US36047036200,24.200000000000003,41.3,37155.0,884.0,72.5,1346.0,59.7,3290.0,33.6,45.7,1.3,13.0,1
1400000US36047036300,22.299999999999997,15.9,33021.0,1467.0,79.7,1073.0,60.4,4716.0,16.5,4.7,8.8,0.4,1
1400000US36047036400,14.0,49.6,58870.0,595.0,68.8,1390.0,44.4,2377.0,10.5,65.2,1.5,19.6,1
1400000US36047036501,25.799999999999997,21.1,39899.0,1155.0,92.1,1107.0,50.0,3254.0,15.6,0.0,9.5,1.0,1
1400000US36047036502,24.599999999999994,15.7,37321.0,346.0,79.0,1048.0,50.3,1288.0,32.8,3.9,9.3,0.8,0
1400000US36047036600,18.700000000000003,38.5,42083.0,1050.0,75.4,1338.0,53.4,4695.0,17.4,44.5,2.6,31.3,1
1400000US36047036700,29.599999999999994,22.1,55385.0,374.0,74.8,1274.0,53.3,1333.0,37.1,4.8,11.1,4.7,0
1400000US36047036900,27.400000000000006,18.8,37807.0,1928.0,92.0,1154.0,46.7,5907.0,22.7,7.4,6.4,1.1,1
