GEO_ID,NAME,tract,total_population,CARES_exclusion_c,pay over 50,percentage-renters-less12k,ui_rate,unemployment rate,Risk of Job Displacement,non_high_school_per,college_per,med_income,renter_num,renter_per,mid_rent,rent_35,total,latinx,white,black,asian,include,CARES_exclusion_c bin,pay over 50 bin,percentage-renters-less12k bin,ui_rate bin,unemployment rate bin,Risk of Job Displacement bin,sum_rankings,RVI
1400000US36081040100,"Census Tract 401, Queens County, New York",36081040100,7779,0.30765799723357756,0.37,0.27588652482269505,0.5034158570980884,5.36,0.2759605399792316,45.5,10.2,55455.0,1410.0,82.9,1739.0,56.7,7779.0,86.5,0.3,0.5,12.5,1,4,4,2.0,5,2,5,22.0,5
1400000US36081040200,"Census Tract 402, Queens County, New York",36081040200,1737,0.30027336316637876,0.19,0.1875,0.28926332288401235,7.32,0.18556701030927836,9.700000000000003,25.4,98173.0,64.0,14.3,1190.0,50.0,1737.0,2.9,0.0,4.8,2.3,0,,,,,,,,0
1400000US36081040300,"Census Tract 403, Queens County, New York",36081040300,7066,0.2667471488366826,0.35,0.3142426525998493,0.512781434014548,7.58,0.40556719545046394,38.0,7.4,49556.0,1327.0,81.5,1715.0,60.2,7066.0,86.2,0.4,0.5,12.5,1,4,4,3.0,5,4,5,25.0,5
1400000US36081040400,"Census Tract 404, Queens County, New York",36081040400,4103,0.20689637398488914,0.29,0.3030821917808219,0.11563962558502372,11.82,0.11914893617021277,10.299999999999997,16.8,68214.0,584.0,45.1,1395.0,41.2,4103.0,7.9,1.1,5.9,4.5,1,3,3,3.0,3,5,2,19.0,3
1400000US36081040500,"Census Tract 405, Queens County, New York",36081040500,3230,0.0,0.28,0.2540861812778603,0.5058659217877095,6.05,0.2393617021276596,45.7,5.6,51677.0,673.0,90.1,1563.0,54.1,3230.0,93.3,0.6,0.9,5.3,1,1,3,2.0,5,3,5,19.0,3
1400000US36081040700,"Census Tract 407, Queens County, New York",36081040700,9272,0.35367636116264023,0.26,0.2296340023612751,0.5800470096630974,3.98,0.32482650548466535,45.7,4.4,50993.0,1694.0,86.3,1602.0,49.8,9272.0,91.7,2.8,1.4,3.6,1,5,2,2.0,5,2,5,21.0,4
1400000US36081040900,"Census Tract 409, Queens County, New York",36081040900,5533,0.2732962236797398,0.39,0.30118110236220474,0.4574520413182489,3.95,0.2798953662182362,56.0,5.3,54827.0,1016.0,83.9,1479.0,47.5,5533.0,90.6,1.0,1.9,6.0,1,4,4,3.0,5,2,5,23.0,5
1400000US36081041100,"Census Tract 411, Queens County, New York",36081041100,3902,0.4422284774115838,0.34,0.2676056338028169,0.49703823371028544,4.43,0.35601577909270216,44.4,9.4,65817.0,568.0,64.2,1673.0,50.6,3902.0,80.8,0.8,0.6,17.4,1,5,4,2.0,5,2,5,23.0,5
1400000US36081041300,"Census Tract 413, Queens County, New York",36081041300,4867,0.30614769302650513,0.4,0.3116883116883117,0.4252449567723343,2.73,0.3518769787426504,55.0,4.8,52000.0,616.0,62.5,1804.0,60.9,4867.0,81.2,1.2,0.7,17.2,1,4,5,3.0,5,1,5,23.0,5
1400000US36081041400,"Census Tract 414, Queens County, New York",36081041400,4409,0.22581841139487413,0.4,0.3392330383480826,0.3591884057971013,12.07,0.22367236723672368,23.8,15.1,51646.0,678.0,50.0,1409.0,53.5,4409.0,17.5,1.4,9.6,3.4,1,4,5,3.0,5,5,4,26.0,5
1400000US36081041500,"Census Tract 415, Queens County, New York",36081041500,4052,0.2212122818904244,0.32,0.32496513249651326,0.3583333333333334,2.65,0.3314520266803489,31.5,11.8,48442.0,717.0,69.0,1535.0,58.8,4052.0,76.7,12.2,0.9,10.4,1,4,3,3.0,5,1,5,21.0,4
1400000US36081042400,"Census Tract 424, Queens County, New York",36081042400,2515,0.17920889674751483,0.09,0.3220338983050847,0.27125748502994007,8.73,0.1197749196141479,13.0,38.9,105667.0,118.0,16.3,1457.0,36.4,2515.0,2.2,0.4,3.6,1.6,0,,,,,,,,0
1400000US36081042600,"Census Tract 426, Queens County, New York",36081042600,488,0.8940546203278689,,,-7.733333333333334,0.0,0.3225806451612903,25.700000000000006,11.1,,0.0,,,,488.0,11.1,36.7,14.8,3.7,0,,,,,,,,0
1400000US36081042700,"Census Tract 427, Queens County, New York",36081042700,5234,0.313793755735575,0.36,0.3354632587859425,0.42826405867970685,1.11,0.34492081884897646,34.90000000000001,12.7,63484.0,939.0,77.2,1632.0,53.2,5234.0,81.6,7.5,0.6,10.9,1,5,4,3.0,5,1,5,23.0,5
1400000US36081043200,"Census Tract 432, Queens County, New York",36081043200,1302,0.35854276866359447,0.21,0.15294117647058825,0.12655889145496502,11.38,0.21711568938193343,13.200000000000005,34.8,92656.0,85.0,21.6,1351.0,41.2,1302.0,4.5,0.0,6.8,4.5,0,,,,,,,,0
1400000US36081043400,"Census Tract 434, Queens County, New York",36081043400,1815,0.1732520664462811,0.09,0.2222222222222222,0.1502235469448584,7.77,0.07462686567164178,13.0,24.8,100524.0,54.0,11.2,1594.0,63.0,1815.0,7.8,0.8,8.4,5.5,0,,,,,,,,0
1400000US36081043701,"Census Tract 437.01, Queens County, New York",36081043701,2934,0.014190097770961141,0.39,0.3491773308957952,0.10969289827255269,4.05,0.2109375,23.40000000000001,16.7,65000.0,547.0,74.3,1461.0,48.2,2934.0,67.4,14.7,3.3,4.3,1,1,4,3.0,3,2,4,17.0,3
1400000US36081043702,"Census Tract 437.02, Queens County, New York",36081043702,6493,0.0,0.43,0.398121387283237,0.23406040268456374,5.28,0.24089003547242824,24.200000000000006,19.7,41385.0,1384.0,60.6,1462.0,78.8,6493.0,71.9,4.7,3.5,13.8,1,1,5,4.0,4,2,5,21.0,4
1400000US36081043900,"Census Tract 439, Queens County, New York",36081043900,3834,0.0842151028742828,0.54,0.4965612104539202,0.23065624259654105,9.6,0.3094972067039106,42.2,8.4,41161.0,727.0,63.5,1448.0,68.6,3834.0,77.6,7.0,0.5,14.6,1,2,5,5.0,4,4,5,25.0,5
1400000US36081044000,"Census Tract 440, Queens County, New York",36081044000,3828,0.22472583808777435,0.28,0.21980676328502416,0.10225080385852059,15.75,0.18329326923076922,27.40000000000001,13.3,60350.0,414.0,37.7,1554.0,47.2,3828.0,14.1,0.6,10.5,7.9,0,,,,,,,,0
1400000US36081044301,"Census Tract 443.01, Queens County, New York",36081044301,3751,0.0,0.29,0.5236742424242424,-0.0454454454454456,15.56,0.24613003095975233,42.5,14.6,29081.0,1056.0,85.1,783.0,46.6,3751.0,62.4,2.9,6.0,22.6,1,1,3,5.0,1,5,5,20.0,4
1400000US36081044302,"Census Tract 443.02, Queens County, New York",36081044302,4317,0.05481800380356727,0.19,0.3125810635538262,0.1345904537418975,5.8,0.2765748031496063,32.0,22.0,49194.0,771.0,61.2,1304.0,39.7,4317.0,44.7,4.5,5.9,39.0,1,2,1,3.0,3,3,5,17.0,3
1400000US36081044400,"Census Tract 444, Queens County, New York",36081044400,3505,0.0,0.36,0.42296511627906974,0.18355629877369017,8.58,0.16844207723035953,33.7,18.5,41494.0,688.0,73.0,1411.0,48.4,3505.0,43.4,2.8,6.6,21.2,1,1,4,4.0,4,4,3,20.0,4
1400000US36081044601,"Census Tract 446.01, Queens County, New York",36081044601,3144,0.0,0.23,0.35797665369649806,0.22566225165562914,5.9,0.18858560794044665,20.5,24.4,35948.0,1028.0,81.8,1312.0,46.9,3144.0,45.2,1.6,6.0,21.1,1,1,2,3.0,4,3,3,16.0,2
1400000US36081044602,"Census Tract 446.02, Queens County, New York",36081044602,4633,0.09252121225987475,0.39,0.408198121263877,0.04520446096654274,8.91,0.17634408602150536,23.5,26.7,40883.0,1171.0,86.9,1313.0,63.0,4633.0,29.8,2.0,5.7,42.8,1,2,4,4.0,2,4,3,19.0,3
1400000US36081044800,"Census Tract 448, Queens County, New York",36081044800,2869,0.4410364276054375,0.4,0.2968036529680365,0.1064732142857141,9.08,0.2080536912751678,26.599999999999994,37.6,56518.0,438.0,59.1,1609.0,52.6,2869.0,26.9,5.0,2.1,50.9,0,,,,,,,,0
1400000US36081045000,"Census Tract 450, Queens County, New York",36081045000,2193,0.45395592886456915,0.25,0.1839080459770115,0.18780487804878032,7.78,0.25673249551166966,10.799999999999995,36.7,90568.0,174.0,32.6,1602.0,35.5,2193.0,19.2,12.4,5.5,56.3,0,,,,,,,,0
1400000US36081045200,"Census Tract 452, Queens County, New York",36081045200,1204,0.5706217408637875,0.42,0.3076923076923077,-0.2617328519855595,4.57,0.23943661971830985,14.299999999999995,33.0,63681.0,91.0,46.2,1478.0,52.7,1204.0,13.0,19.4,5.7,48.8,0,,,,,,,,0
1400000US36081045400,"Census Tract 454, Queens County, New York",36081045400,4507,0.18595194524073666,0.45,0.39707673568818513,-0.09467366841710434,6.49,0.1651469098277609,16.0,35.4,45958.0,821.0,55.8,1609.0,69.6,4507.0,10.1,5.6,6.4,62.9,1,3,5,4.0,1,3,3,19.0,3
1400000US36081045500,"Census Tract 455, Queens County, New York",36081045500,14918,0.0,0.29,0.23910283537875582,0.2615539520053701,3.59,0.2136879049676026,16.900000000000006,26.3,48620.0,4726.0,100.0,1560.0,46.3,14918.0,36.7,10.0,10.1,13.7,1,1,3,2.0,5,1,4,16.0,2
1400000US36081045600,"Census Tract 456, Queens County, New York",36081045600,1322,0.5071940357034795,0.33,0.3118279569892473,0.07185628742514971,8.11,0.12629757785467127,18.099999999999994,38.1,76563.0,93.0,27.9,1612.0,44.7,1322.0,14.2,4.2,2.6,70.9,0,,,,,,,,0
1400000US36081045700,"Census Tract 457, Queens County, New York",36081045700,3058,0.2773997854153041,0.35,0.2809224318658281,0.26590909090909065,2.52,0.3076508620689655,21.0,35.0,54052.0,477.0,51.1,1602.0,54.7,3058.0,26.4,6.6,1.1,67.0,0,,,,,,,,0
1400000US36081045800,"Census Tract 458, Queens County, New York",36081045800,2291,0.0,0.27,0.23515439429928742,0.15216852540272607,7.67,0.16526610644257703,8.799999999999997,55.0,58942.0,421.0,59.8,1395.0,52.2,2291.0,8.6,10.1,4.9,62.5,0,,,,,,,,0
1400000US36081045900,"Census Tract 459, Queens County, New York",36081045900,3485,0.330905325681492,0.31,0.13884297520661157,0.009147286821705403,6.88,0.24039580908032596,26.5,31.3,57888.0,605.0,61.9,1728.0,50.8,3485.0,46.3,2.8,0.1,50.0,1,5,3,1.0,2,3,5,19.0,3
1400000US36081046000,"Census Tract 460, Queens County, New York",36081046000,6199,0.06307215473463479,0.37,0.38035714285714284,0.21190036900369025,6.54,0.21071428571428572,25.700000000000006,28.0,40745.0,1680.0,87.9,1361.0,58.7,6199.0,33.8,1.0,4.2,46.4,1,2,4,4.0,4,3,4,21.0,4
1400000US36081046100,"Census Tract 461, Queens County, New York",36081046100,2535,0.3339174942800789,0.41,0.29918032786885246,0.15902255639097773,8.63,0.29577464788732394,29.700000000000006,18.0,54911.0,488.0,69.3,1701.0,58.0,2535.0,49.3,8.7,1.3,35.4,0,,,,,,,,0
1400000US36081046200,"Census Tract 462, Queens County, New York",36081046200,7012,0.12297680329720473,0.31,0.23881537492123503,0.2668754349338902,5.69,0.2807926829268293,23.90000000000001,26.1,53295.0,1587.0,77.6,1524.0,52.2,7012.0,32.5,3.6,5.5,39.6,1,2,3,2.0,5,3,5,20.0,4
1400000US36081046300,"Census Tract 463, Queens County, New York",36081046300,3855,0.363162563989624,0.35,0.2982456140350877,0.3848855774348058,3.36,0.3544898918664786,36.1,16.6,51644.0,684.0,66.2,1622.0,61.9,3855.0,59.8,2.1,1.2,32.7,1,5,4,3.0,5,1,5,23.0,5
1400000US36081046400,"Census Tract 464, Queens County, New York",36081046400,1714,0.0,0.43,0.30268199233716475,0.3036962365591398,10.69,0.19413092550790068,14.200000000000005,54.3,92625.0,261.0,58.9,1680.0,49.0,1714.0,24.3,17.3,8.5,25.1,0,,,,,,,,0
1400000US36081046500,"Census Tract 465, Queens County, New York",36081046500,3539,0.3479681513704437,0.38,0.4009077155824508,0.4058227848101268,3.9,0.2523709167544784,38.2,23.6,49706.0,661.0,75.5,1548.0,59.7,3539.0,68.3,0.5,0.9,31.2,1,5,4,4.0,5,2,5,25.0,5
1400000US36081046600,"Census Tract 466, Queens County, New York",36081046600,3602,0.0,0.25,0.2087912087912088,0.20308404009252123,8.15,0.1592244418331375,10.799999999999995,46.8,60448.0,910.0,67.1,1627.0,49.0,3602.0,18.9,12.7,7.4,42.0,1,1,2,2.0,4,4,3,16.0,2
1400000US36081046700,"Census Tract 467, Queens County, New York",36081046700,5982,0.053566719588766354,0.36,0.3189461883408072,0.13194444444444442,6.12,0.26992753623188404,31.0,16.2,35560.0,1784.0,91.5,1303.0,61.7,5982.0,73.0,2.3,0.9,23.9,1,2,4,3.0,3,3,5,20.0,4
1400000US36081046800,"Census Tract 468, Queens County, New York",36081046800,3221,0.15423559602607884,0.43,0.43992248062015504,-0.07487179487179474,6.49,0.12569444444444444,20.900000000000006,32.4,67708.0,516.0,53.5,1458.0,53.7,3221.0,8.7,2.1,4.9,68.6,1,3,5,4.0,1,3,2,18.0,3
1400000US36081046900,"Census Tract 469, Queens County, New York",36081046900,8167,0.025579850931798598,0.29,0.2915543575920934,0.18830749354005172,3.96,0.23159831756046267,26.3,22.0,47802.0,2226.0,83.0,1292.0,50.7,8167.0,61.8,1.6,2.8,30.2,1,1,3,3.0,4,2,4,17.0,3
1400000US36081047000,"Census Tract 470, Queens County, New York",36081047000,3300,0.4317295726545455,0.39,0.34558823529411764,0.11321344800625521,8.79,0.19933110367892976,24.8,22.4,62321.0,408.0,45.8,1404.0,48.5,3300.0,18.0,2.1,5.4,49.8,0,,,,,,,,0
1400000US36081047100,"Census Tract 471, Queens County, New York",36081047100,4309,0.0,0.47,0.325437693099897,0.191812865497076,5.69,0.31959798994974875,15.700000000000005,26.7,43099.0,971.0,73.8,1624.0,68.3,4309.0,25.4,5.2,0.4,69.0,1,1,5,3.0,4,3,5,21.0,4
1400000US36081047200,"Census Tract 472, Queens County, New York",36081047200,3671,0.0,0.28,0.2261437908496732,0.14968017057569294,4.51,0.12066021627774616,17.5,46.7,63730.0,765.0,55.3,1425.0,49.6,3671.0,16.1,20.4,5.1,32.7,1,1,3,2.0,3,2,2,13.0,1
1400000US36081047300,"Census Tract 473, Queens County, New York",36081047300,4356,0.0,0.31,0.29475766567754697,0.22900207900207892,6.11,0.25557011795543905,19.900000000000006,38.7,57120.0,1011.0,61.4,1678.0,48.8,4356.0,17.7,15.2,1.9,65.5,1,1,3,3.0,4,3,5,19.0,3
1400000US36081047500,"Census Tract 475, Queens County, New York",36081047500,4052,0.0,0.33,0.26632124352331604,0.13702928870292885,6.84,0.23740392826643894,16.799999999999994,34.2,58026.0,965.0,69.9,1760.0,55.1,4052.0,29.1,5.8,0.8,60.6,1,1,4,2.0,3,3,4,17.0,3
1400000US36081047600,"Census Tract 476, Queens County, New York",36081047600,1469,0.0782489712321307,0.87,0.08256880733944955,0.12878535773710476,5.74,0.06218274111675127,9.799999999999997,53.4,107750.0,109.0,23.6,,95.5,1469.0,12.6,31.9,9.5,35.4,0,,,,,,,,0
1400000US36081047800,"Census Tract 478, Queens County, New York",36081047800,5295,0.0,0.22,0.19964349376114082,0.20845704003598764,7.99,0.2303206997084548,12.5,41.8,74000.0,561.0,26.4,1391.0,26.1,5295.0,20.8,17.5,8.3,31.0,1,1,2,1.0,4,4,4,16.0,2
1400000US36081047900,"Census Tract 479, Queens County, New York",36081047900,5270,0.12665118914611007,0.4,0.32905982905982906,0.034633333333333294,4.24,0.25131952902963867,24.3,28.0,57109.0,936.0,55.9,1556.0,52.0,5270.0,17.8,10.0,1.4,69.0,1,2,5,3.0,2,2,5,19.0,3
1400000US36081048000,"Census Tract 480, Queens County, New York",36081048000,2479,0.2878272395643404,0.36,0.18787878787878787,0.1155085599194361,13.48,0.2147887323943662,25.599999999999994,25.9,68148.0,165.0,26.0,1521.0,51.7,2479.0,20.7,2.3,5.6,43.8,0,,,,,,,,0
1400000US36081048100,"Census Tract 481, Queens County, New York",36081048100,6386,0.11964524199812088,0.46,0.44919454770755884,0.14864864864864868,3.85,0.4224264705882353,28.200000000000006,19.9,38587.0,1614.0,80.3,1439.0,66.6,6386.0,34.2,9.2,2.0,51.5,1,2,5,4.0,3,2,5,21.0,4
1400000US36081048200,"Census Tract 482, Queens County, New York",36081048200,1584,0.11242756424242428,0.24,0.2535211267605634,0.00366300366300365,8.22,0.14509246088193456,12.400000000000004,31.3,87250.0,142.0,34.5,1360.0,46.6,1584.0,6.2,4.5,8.5,35.1,0,,,,,,,,0
1400000US36081048300,"Census Tract 483, Queens County, New York",36081048300,3837,0.3208671321866041,0.34,0.2556179775280899,0.21536628945801062,3.84,0.269690927218345,20.200000000000006,33.3,58528.0,712.0,60.6,1695.0,48.8,3837.0,35.9,5.8,1.3,53.7,1,5,4,2.0,4,2,5,22.0,5
1400000US36081048400,"Census Tract 484, Queens County, New York",36081048400,5235,0.154027103262655,0.22,0.25298804780876494,0.3073684210526316,7.01,0.1737704918032787,14.400000000000004,27.9,83148.0,502.0,33.4,1523.0,31.1,5235.0,13.6,2.7,9.2,33.3,1,3,2,2.0,5,3,3,18.0,3
1400000US36081048500,"Census Tract 485, Queens County, New York",36081048500,4190,0.0,0.18,0.15307402760351319,0.290876078075352,1.85,0.25873576756968986,21.700000000000006,33.7,68676.0,797.0,56.1,1894.0,38.0,4190.0,21.8,7.9,0.5,68.9,1,1,1,1.0,5,1,5,14.0,2
1400000US36081048900,"Census Tract 489, Queens County, New York",36081048900,1475,0.057485532338983014,0.08,0.18141592920353983,-0.11489361702127643,3.5,0.21936459909228442,24.099999999999994,29.9,64107.0,226.0,53.6,1690.0,28.1,1475.0,40.3,7.0,0.2,52.7,0,,,,,,,,0
1400000US36081049200,"Census Tract 492, Queens County, New York",36081049200,5249,0.01808293436273567,0.18,0.21682098765432098,0.2524667931688801,5.72,0.13078089461713419,10.700000000000003,24.7,64438.0,1296.0,71.4,1328.0,43.3,5249.0,15.6,6.9,6.3,27.9,1,1,1,2.0,5,3,2,14.0,2
1400000US36081049301,"Census Tract 493.01, Queens County, New York",36081049301,2116,0.28471550402646506,0.33,0.26013513513513514,-0.019444444444444375,6.96,0.14033264033264034,20.700000000000006,29.8,72933.0,296.0,45.1,1639.0,45.1,2116.0,33.6,33.1,0.8,31.5,0,,,,,,,,0
1400000US36081049302,"Census Tract 493.02, Queens County, New York",36081049302,2927,0.16342811254526823,0.27,0.1761252446183953,0.1956953642384106,4.26,0.17784256559766765,12.700000000000005,21.0,76198.0,511.0,56.5,1708.0,32.6,2927.0,40.3,40.0,2.3,14.5,1,3,3,1.0,4,2,3,16.0,2
1400000US36081049500,"Census Tract 495, Queens County, New York",36081049500,1571,0.36972765144493946,0.16,0.1519434628975265,-0.05628517823639778,9.55,0.13122171945701358,7.799999999999998,26.6,72798.0,283.0,56.7,1484.0,34.4,1571.0,23.4,61.4,7.0,6.4,0,,,,,,,,0
1400000US36081049600,"Census Tract 496, Queens County, New York",36081049600,3199,0.25293008232260095,0.38,0.3146551724137931,0.054783950617283805,6.54,0.12443292287751134,16.099999999999994,23.5,88158.0,232.0,26.7,1547.0,64.2,3199.0,28.4,4.8,7.1,27.8,0,,,,,,,,0
1400000US36081049700,"Census Tract 497, Queens County, New York",36081049700,3054,0.2867391954944336,0.29,0.21555555555555556,0.2263577118030412,3.92,0.22335673261008296,18.3,31.3,72554.0,450.0,46.2,1497.0,37.1,3054.0,17.4,38.1,1.2,38.5,0,,,,,,,,0
1400000US36081049900,"Census Tract 499, Queens County, New York",36081049900,5313,0.34684288989271606,0.25,0.22483221476510068,0.21829099307159328,8.13,0.3479553903345725,20.5,25.3,57058.0,894.0,54.6,1599.0,51.1,5313.0,18.5,15.0,1.0,59.2,1,5,2,2.0,4,4,5,22.0,5
1400000US36081050000,"Census Tract 500, Queens County, New York",36081050000,4518,0.0,0.33,0.32285276073619634,0.2571269487750557,7.72,0.14191852825229961,19.3,18.6,53627.0,1304.0,84.1,1290.0,49.9,4518.0,11.8,3.1,7.3,9.0,1,1,4,3.0,5,4,2,19.0,3
1400000US36081050201,"Census Tract 502.01, Queens County, New York",36081050201,1503,0.29345858612774434,0.41,0.40869565217391307,0.3438202247191011,1.93,0.12240184757505773,18.5,16.8,82917.0,115.0,30.1,1934.0,46.1,1503.0,17.1,0.3,12.6,5.7,0,,,,,,,,0
1400000US36081050202,"Census Tract 502.02, Queens County, New York",36081050202,1399,0.3013533206218728,0.48,0.4827586206896552,0.20319715808170513,8.85,0.213406292749658,12.099999999999996,14.5,71500.0,87.0,23.0,1521.0,69.0,1399.0,9.3,0.9,11.2,11.1,0,,,,,,,,0
1400000US36081050400,"Census Tract 504, Queens County, New York",36081050400,1960,0.3042613646020409,0.36,0.2459016393442623,0.21854838709677427,11.1,0.2479185938945421,7.599999999999994,18.3,78088.0,183.0,34.4,1482.0,56.7,1960.0,6.8,1.9,6.2,0.6,0,,,,,,,,0
1400000US36081050500,"Census Tract 505, Queens County, New York",36081050500,1502,0.14540795664447403,0.26,0.16891891891891891,-0.023432343234323083,7.24,0.13810741687979539,13.0,39.8,69083.0,296.0,51.7,1667.0,39.0,1502.0,17.8,41.3,2.9,36.2,0,,,,,,,,0
1400000US36081050600,"Census Tract 506, Queens County, New York",36081050600,1490,0.10469582957046975,0.49,0.4895833333333333,0.2071917808219178,5.14,0.1202113606340819,19.700000000000006,17.5,83011.0,96.0,22.2,1321.0,62.5,1490.0,7.1,0.0,12.3,11.6,0,,,,,,,,0
1400000US36081050700,"Census Tract 507, Queens County, New York",36081050700,4162,0.28011981620855353,0.3,0.07118055555555555,0.39760541384695447,6.99,0.17941834451901567,10.400000000000006,30.5,70179.0,576.0,43.1,1971.0,34.6,4162.0,24.0,43.8,2.0,28.6,1,4,3,1.0,5,3,3,19.0,3
1400000US36081050800,"Census Tract 508, Queens County, New York",36081050800,2039,0.09859736400196173,0.53,0.5591836734693878,0.24224965706447188,9.2,0.1222466960352423,15.799999999999995,18.3,70417.0,245.0,39.3,1308.0,56.0,2039.0,5.5,3.2,8.8,0.9,0,,,,,,,,0
1400000US36081051000,"Census Tract 510, Queens County, New York",36081051000,1720,0.23801151291860467,0.44,0.5138888888888888,0.25351681957186556,6.33,0.10856453558504221,7.700000000000002,31.5,89531.0,72.0,14.8,1737.0,43.9,1720.0,6.8,2.7,7.7,1.6,0,,,,,,,,0
1400000US36081051100,"Census Tract 511, Queens County, New York",36081051100,2188,0.0,0.2,0.18092105263157895,-0.12555123216601816,5.53,0.08026440037771483,6.400000000000006,34.4,94545.0,304.0,40.9,1574.0,36.8,2188.0,22.9,61.6,0.4,11.3,0,,,,,,,,0
1400000US36081051200,"Census Tract 512, Queens County, New York",36081051200,2763,0.0,0.32,0.3151515151515151,-0.07627695800227019,13.5,0.1232986389111289,21.700000000000006,25.6,84077.0,165.0,24.8,1435.0,45.6,2763.0,9.3,0.5,7.6,4.3,0,,,,,,,,0
1400000US36081051300,"Census Tract 513, Queens County, New York",36081051300,2309,0.33658936648332616,0.25,0.1762917933130699,0.06397449521785337,3.92,0.15760869565217392,14.799999999999995,23.3,83512.0,329.0,44.0,1626.0,68.2,2309.0,18.9,55.7,1.5,24.1,0,,,,,,,,0
1400000US36081051500,"Census Tract 515, Queens County, New York",36081051500,3260,0.06145812072085899,0.33,0.3150684931506849,0.07918436703483434,5.05,0.10315374507227333,10.799999999999995,36.0,80667.0,365.0,31.4,1667.0,42.2,3260.0,26.2,66.3,0.8,4.8,0,,,,,,,,0
1400000US36081051600,"Census Tract 516, Queens County, New York",36081051600,2017,0.2326693940505702,0.27,0.2923728813559322,-0.09299552906110309,19.91,0.142692750287687,15.299999999999995,24.9,61071.0,236.0,41.3,1216.0,64.3,2017.0,11.6,0.3,7.0,0.0,0,,,,,,,,0
1400000US36081051700,"Census Tract 517, Queens County, New York",36081051700,1969,0.024304201442356566,0.29,0.28061224489795916,0.015094339622641617,3.52,0.1408308004052685,19.200000000000006,21.2,74702.0,392.0,55.8,1524.0,37.5,1969.0,37.6,59.9,1.6,2.5,0,,,,,,,,0
1400000US36081051800,"Census Tract 518, Queens County, New York",36081051800,2079,0.27849327018759007,0.4,0.3783783783783784,0.29367396593673945,11.32,0.09140271493212669,17.5,25.8,77778.0,111.0,18.0,1650.0,56.0,2079.0,3.4,0.0,4.1,0.3,0,,,,,,,,0
1400000US36081052000,"Census Tract 520, Queens County, New York",36081052000,1394,0.011140616140602688,0.48,0.25806451612903225,0.11094890510948907,4.12,0.12664277180406214,14.299999999999995,17.9,70795.0,124.0,28.8,1684.0,72.6,1394.0,2.9,1.4,5.7,0.3,0,,,,,,,,0
1400000US36081052100,"Census Tract 521, Queens County, New York",36081052100,2366,0.2696913324725274,0.19,0.1815068493150685,0.21809045226130652,3.0,0.16507936507936508,13.200000000000005,28.6,88841.0,292.0,40.8,1561.0,42.1,2366.0,25.0,64.2,1.3,6.0,0,,,,,,,,0
1400000US36081052200,"Census Tract 522, Queens County, New York",36081052200,1758,0.02533957145051191,0.0,0.0,0.28909657320872273,1.8,0.1524390243902439,12.700000000000005,32.9,88889.0,36.0,7.3,2700.0,50.0,1758.0,3.5,0.0,6.5,2.8,0,,,,,,,,0
1400000US36081052400,"Census Tract 524, Queens County, New York",36081052400,1685,0.13617464443916916,0.38,0.36046511627906974,0.18904109589041107,5.93,0.1570796460176991,16.299999999999994,20.4,76094.0,86.0,16.7,1356.0,37.8,1685.0,8.1,0.0,7.4,2.5,0,,,,,,,,0
1400000US36081052500,"Census Tract 525, Queens County, New York",36081052500,2288,0.2607063966477272,0.31,0.38485804416403785,0.10365448504983388,5.16,0.20695807314897413,17.700000000000006,24.7,70500.0,317.0,42.4,1554.0,43.8,2288.0,28.2,60.4,1.7,7.2,0,,,,,,,,0
1400000US36081052600,"Census Tract 526, Queens County, New York",36081052600,1970,0.22803874322842643,0.51,0.48507462686567165,0.2721621621621625,9.43,0.17875920084121977,14.599999999999996,22.1,74952.0,134.0,24.7,1529.0,58.7,1970.0,7.4,2.6,8.7,2.1,0,,,,,,,,0
1400000US36081052800,"Census Tract 528, Queens County, New York",36081052800,1321,0.0,0.49,0.4691358024691358,-0.09333333333333327,8.59,0.10598290598290598,14.5,24.2,62667.0,162.0,38.0,1500.0,62.5,1321.0,11.5,0.0,11.2,1.7,0,,,,,,,,0
1400000US36081053000,"Census Tract 530, Queens County, New York",36081053000,2510,0.2571155159322709,0.07,0.02142857142857143,0.2936082474226803,5.26,0.16802610114192496,9.599999999999994,27.2,80172.0,140.0,21.6,1673.0,26.9,2510.0,0.8,0.7,3.1,0.0,0,,,,,,,,0
1400000US36081053100,"Census Tract 531, Queens County, New York",36081053100,3409,0.04130627333528891,0.21,0.14617486338797814,0.15677276091783865,9.97,0.1915144372421921,12.900000000000004,29.7,73000.0,732.0,59.9,1459.0,33.6,3409.0,35.6,56.9,2.0,4.9,1,1,2,1.0,4,4,4,16.0,2
1400000US36081053200,"Census Tract 532, Queens County, New York",36081053200,1903,0.18539962413032052,0.49,0.44936708860759494,0.03513513513513511,8.5,0.10638297872340426,10.200000000000003,26.7,85170.0,158.0,28.2,1798.0,52.7,1903.0,8.0,0.5,13.6,0.1,0,,,,,,,,0
1400000US36081053401,"Census Tract 534.01, Queens County, New York",36081053401,2210,0.3464469743212669,0.05,0.13548387096774195,0.1832147093712928,6.25,0.1895238095238095,9.599999999999994,32.8,69107.0,155.0,24.4,1234.0,5.0,2210.0,19.4,1.1,9.4,0.0,0,,,,,,,,0
1400000US36081053500,"Census Tract 535, Queens County, New York",36081053500,1294,0.0,0.31,0.26714801444043323,0.0353118712273639,7.68,0.16797488226059654,17.599999999999994,11.3,57708.0,277.0,66.6,1590.0,52.3,1294.0,67.2,32.1,2.5,0.0,0,,,,,,,,0
