"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than 10.0 percent","Margin of Error!!Total!!Less than 10.0 percent","Estimate!!Total!!10.0 to 14.9 percent","Margin of Error!!Total!!10.0 to 14.9 percent","Estimate!!Total!!15.0 to 19.9 percent","Margin of Error!!Total!!15.0 to 19.9 percent","Estimate!!Total!!20.0 to 24.9 percent","Margin of Error!!Total!!20.0 to 24.9 percent","Estimate!!Total!!25.0 to 29.9 percent","Margin of Error!!Total!!25.0 to 29.9 percent","Estimate!!Total!!30.0 to 34.9 percent","Margin of Error!!Total!!30.0 to 34.9 percent","Estimate!!Total!!35.0 to 39.9 percent","Margin of Error!!Total!!35.0 to 39.9 percent","Estimate!!Total!!40.0 to 49.9 percent","Margin of Error!!Total!!40.0 to 49.9 percent","Estimate!!Total!!50.0 percent or more","Margin of Error!!Total!!50.0 percent or more","Estimate!!Total!!Not computed","Margin of Error!!Total!!Not computed"
"1400000US36081038400","Census Tract 384, Queens County, New York","239","60","0","11","28","29","50","40","25","23","25","29","0","11","6","8","26","30","76","44","3","6"
"1400000US36081039400","Census Tract 394, Queens County, New York","350","69","10","16","12","18","23","26","22","21","37","26","39","28","27","25","24","22","132","51","24","21"
"1400000US36081039800","Census Tract 398, Queens County, New York","100","39","0","11","0","11","31","32","14","17","17","15","3","5","0","11","0","11","35","25","0","11"
"1400000US36081039900","Census Tract 399, Queens County, New York","734","101","0","11","39","46","91","74","164","87","22","32","93","74","12","22","63","62","189","100","61","49"
"1400000US36081040000","Census Tract 400, Queens County, New York","114","48","0","11","0","11","33","30","0","11","15","22","16","18","0","11","0","11","50","40","0","11"
"1400000US36081040100","Census Tract 401, Queens County, New York","1364","163","7","14","112","74","100","73","100","65","113","54","71","66","170","96","157","85","523","147","11","20"
"1400000US36081040200","Census Tract 402, Queens County, New York","89","45","15","23","13","22","6","9","0","11","18","26","0","11","20","25","17","27","0","11","0","11"
"1400000US36081040300","Census Tract 403, Queens County, New York","1302","133","22","35","38","37","142","85","130","73","81","60","137","83","66","68","202","100","433","130","51","48"
"1400000US36081040400","Census Tract 404, Queens County, New York","579","111","0","11","33","43","79","66","36","30","73","59","65","60","0","11","99","72","164","87","30","36"
"1400000US36081040500","Census Tract 405, Queens County, New York","701","73","19","23","27","28","56","45","49","37","87","57","40","35","30","32","143","61","200","60","50","36"
"1400000US36081040700","Census Tract 407, Queens County, New York","1618","106","36","39","67","62","104","75","168","79","234","116","178","95","145","81","173","81","486","141","27","35"
"1400000US36081040900","Census Tract 409, Queens County, New York","929","120","30","34","40","41","61","55","109","74","63","57","92","62","93","67","50","44","391","131","0","16"
"1400000US36081041100","Census Tract 411, Queens County, New York","557","82","0","11","61","55","37","39","44","36","66","38","34","31","26","30","58","40","223","74","8","11"
"1400000US36081041300","Census Tract 413, Queens County, New York","592","101","0","11","67","52","19","30","66","50","44","41","25","29","12","20","106","80","253","94","0","11"
"1400000US36081041400","Census Tract 414, Queens County, New York","713","120","8","12","25","40","104","73","54","52","64","50","78","63","32","41","97","70","220","97","31","40"
"1400000US36081041500","Census Tract 415, Queens County, New York","848","109","0","11","33","35","20","27","56","50","110","66","92","57","99","59","92","60","338","98","8","13"
"1400000US36081042400","Census Tract 424, Queens County, New York","81","54","0","11","6","9","0","11","19","28","5","9","0","11","0","11","21","30","7","11","23","30"
"1400000US36081042600","Census Tract 426, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081042700","Census Tract 427, Queens County, New York","901","125","0","16","17","25","77","72","101","76","112","83","65","48","87","60","100","92","304","115","38","42"
"1400000US36081043200","Census Tract 432, Queens County, New York","89","36","0","11","4","6","14","16","5","7","16","17","16","18","0","11","19","20","9","10","6","8"
"1400000US36081043400","Census Tract 434, Queens County, New York","73","39","0","11","0","11","0","11","5","7","0","11","0","11","0","11","24","25","30","29","14","12"
"1400000US36081043701","Census Tract 437.01, Queens County, New York","581","80","0","11","25","26","75","44","99","52","50","35","23","20","14","22","37","39","246","72","12","19"
"1400000US36081043702","Census Tract 437.02, Queens County, New York","1340","225","0","16","0","16","36","44","76","77","212","124","86","99","178","111","200","131","468","208","84","83"
"1400000US36081043900","Census Tract 439, Queens County, New York","747","121","0","11","45","44","67","56","29","35","70","55","34","41","24","40","67","52","411","131","0","11"
"1400000US36081044000","Census Tract 440, Queens County, New York","429","103","35","29","22","25","41","32","18","29","51","47","48","44","18","30","46","36","130","62","20","32"
"1400000US36081044301","Census Tract 443.01, Queens County, New York","1017","117","0","11","55","58","52","49","96","60","98","57","145","80","123","77","75","58","361","114","12","30"
"1400000US36081044302","Census Tract 443.02, Queens County, New York","787","148","26","44","27","23","107","72","49","33","148","72","114","74","97","76","83","68","90","60","46","50"
"1400000US36081044400","Census Tract 444, Queens County, New York","680","82","6","9","29","28","22","22","105","58","81","47","132","57","20","24","53","39","194","61","38","33"
"1400000US36081044601","Census Tract 446.01, Queens County, New York","1057","107","9","17","45","38","190","103","85","58","97","63","179","101","35","30","139","65","231","83","47","44"
"1400000US36081044602","Census Tract 446.02, Queens County, New York","1161","113","10","15","50","42","29","37","109","67","98","65","173","80","93","58","134","66","402","108","63","50"
"1400000US36081044800","Census Tract 448, Queens County, New York","429","69","4","7","19","21","42","37","52","36","46","36","66","40","4","7","40","30","152","55","4","7"
"1400000US36081045000","Census Tract 450, Queens County, New York","220","51","0","11","27","28","19","17","54","39","20","22","3","6","9","10","23","19","50","31","15","18"
"1400000US36081045200","Census Tract 452, Queens County, New York","100","35","4","5","0","11","9","9","4","6","0","11","24","21","10","16","0","11","49","34","0","11"
"1400000US36081045400","Census Tract 454, Queens County, New York","814","116","29","47","6","14","52","38","54","50","54","41","42","42","91","59","97","65","359","111","30","31"
"1400000US36081045500","Census Tract 455, Queens County, New York","4661","210","89","87","216","124","526","260","730","258","571","256","320","167","208","99","442","233","1532","400","27","45"
"1400000US36081045600","Census Tract 456, Queens County, New York","130","40","0","11","1","6","16","20","0","11","22","22","14","12","0","11","11","12","45","27","21","17"
"1400000US36081045700","Census Tract 457, Queens County, New York","474","113","14","23","35","35","53","46","0","11","43","50","33","32","0","11","85","71","172","74","39","35"
"1400000US36081045800","Census Tract 458, Queens County, New York","425","63","12","20","18","23","52","38","19","16","42","27","43","28","38","32","76","36","120","51","5","8"
"1400000US36081045900","Census Tract 459, Queens County, New York","647","97","6","9","54","51","66","57","43","37","121","69","53","43","20","23","70","53","194","77","20","21"
"1400000US36081046000","Census Tract 460, Queens County, New York","1618","138","21","34","117","69","180","80","64","49","70","49","108","63","168","81","129","70","694","143","67","52"
"1400000US36081046100","Census Tract 461, Queens County, New York","496","69","0","11","5","7","44","30","69","44","51","32","38","24","48","33","46","38","176","62","19","18"
"1400000US36081046200","Census Tract 462, Queens County, New York","1631","202","0","16","35","56","282","151","89","67","26","26","265","150","147","130","252","137","535","174","0","16"
"1400000US36081046300","Census Tract 463, Queens County, New York","687","103","17","20","31","38","22","35","33","38","16","27","52","48","62","52","91","65","305","91","58","46"
"1400000US36081046400","Census Tract 464, Queens County, New York","230","58","0","11","0","11","58","35","24","22","0","11","17","21","16","26","18","15","97","48","0","11"
"1400000US36081046500","Census Tract 465, Queens County, New York","651","99","0","11","21","23","25","29","51","46","53","48","11","17","40","40","132","76","235","81","83","66"
"1400000US36081046600","Census Tract 466, Queens County, New York","932","88","32","41","25","29","64","43","103","66","83","56","63","58","101","52","192","80","238","104","31","38"
"1400000US36081046700","Census Tract 467, Queens County, New York","1655","225","0","16","52","49","74","60","158","94","135","122","164","110","68","69","304","163","700","232","0","16"
"1400000US36081046800","Census Tract 468, Queens County, New York","574","115","7","12","51","41","64","51","62","53","33","34","28","29","35","39","43","47","208","89","43","48"
"1400000US36081046900","Census Tract 469, Queens County, New York","2209","205","167","117","21","36","193","105","262","153","74","62","223","120","239","131","198","120","648","206","184","123"
"1400000US36081047000","Census Tract 470, Queens County, New York","353","76","0","11","6","10","53","42","0","11","59","41","40","31","27","30","0","11","157","55","11","11"
"1400000US36081047100","Census Tract 471, Queens County, New York","991","114","14","20","54","43","48","47","77","49","88","41","102","64","74","45","79","63","383","116","72","68"
"1400000US36081047200","Census Tract 472, Queens County, New York","755","102","36","37","26","23","29","25","82","47","156","70","8","14","34","34","111","74","273","88","0","11"
"1400000US36081047300","Census Tract 473, Queens County, New York","925","116","7","12","83","51","157","72","83","55","10","13","168","105","51","44","86","47","206","74","74","56"
"1400000US36081047500","Census Tract 475, Queens County, New York","941","163","9","14","80","67","126","64","140","62","44","34","17","24","99","72","45","38","280","87","101","61"
"1400000US36081047600","Census Tract 476, Queens County, New York","103","50","0","11","0","11","0","11","4","8","0","11","0","11","7","10","0","11","66","46","26","32"
"1400000US36081047800","Census Tract 478, Queens County, New York","623","200","0","16","96","86","25","42","152","154","70","91","22","39","57","95","0","16","125","105","76","97"
"1400000US36081047900","Census Tract 479, Queens County, New York","872","132","0","16","28","25","108","59","111","72","125","63","35","29","51","55","44","39","296","107","74","46"
"1400000US36081048000","Census Tract 480, Queens County, New York","178","58","11","12","4","7","13","20","0","11","27","26","0","11","10","15","13","20","75","44","25","29"
"1400000US36081048100","Census Tract 481, Queens County, New York","1702","218","130","107","30","35","103","82","114","105","67","52","82","74","114","81","241","141","742","227","79","63"
"1400000US36081048200","Census Tract 482, Queens County, New York","162","34","0","11","3","4","7","9","12","19","47","30","6","8","0","11","23","23","42","28","22","24"
"1400000US36081048300","Census Tract 483, Queens County, New York","732","91","45","36","8","13","61","36","53","39","62","44","95","55","53","44","59","44","282","84","14","17"
"1400000US36081048400","Census Tract 484, Queens County, New York","522","128","0","16","0","16","36","45","67","58","67","63","97","57","42","45","9","14","179","76","25","39"
"1400000US36081048500","Census Tract 485, Queens County, New York","718","137","8","13","51","53","108","62","134","85","41","41","45","48","58","55","44","35","139","84","90","59"
"1400000US36081048900","Census Tract 489, Queens County, New York","211","52","0","11","13","17","37","36","26","29","38","35","14","25","45","37","0","11","19","21","19","25"
"1400000US36081049200","Census Tract 492, Queens County, New York","1232","127","54","46","59","46","191","80","109","65","173","86","100","64","177","91","173","86","180","78","16","17"
"1400000US36081049301","Census Tract 493.01, Queens County, New York","283","58","6","8","63","39","12","14","15","15","6","9","22","25","17","27","26","19","100","48","16","25"
"1400000US36081049302","Census Tract 493.02, Queens County, New York","532","67","32","26","60","38","42","29","56","37","42","34","86","45","5","8","21","17","137","60","51","37"
"1400000US36081049500","Census Tract 495, Queens County, New York","259","47","10","11","16","16","41","35","43","32","29","24","14","20","12","19","33","26","38","33","23","23"
"1400000US36081049600","Census Tract 496, Queens County, New York","243","52","0","11","4","7","37","30","38","30","23","23","0","11","6","9","33","30","91","45","11","19"
"1400000US36081049700","Census Tract 497, Queens County, New York","448","119","15","16","12","17","89","73","89","58","38","38","33","40","8","12","10","19","140","92","14","16"
"1400000US36081049900","Census Tract 499, Queens County, New York","726","147","23","22","24","22","47","36","75","63","72","46","117","92","70","56","39","39","207","102","52","51"
"1400000US36081050000","Census Tract 500, Queens County, New York","1269","123","52","56","99","65","168","88","116","72","108","80","30","26","36","46","138","85","467","134","55","51"
"1400000US36081050201","Census Tract 502.01, Queens County, New York","124","51","0","11","0","11","11","18","22","18","41","36","14","24","0","11","9","11","27","29","0","11"
"1400000US36081050202","Census Tract 502.02, Queens County, New York","88","31","0","11","0","11","0","11","22","20","0","11","10","17","0","11","15","17","41","23","0","11"
"1400000US36081050400","Census Tract 504, Queens County, New York","185","52","11","19","27","25","4","6","10","16","11","17","6","9","37","31","9","15","60","34","10","14"
"1400000US36081050500","Census Tract 505, Queens County, New York","342","60","14","15","19","23","53","39","29","27","56","35","25","22","24","24","19","15","63","34","40","29"
"1400000US36081050600","Census Tract 506, Queens County, New York","99","42","0","11","15","25","0","11","20","24","0","11","0","11","0","11","27","32","37","29","0","11"
"1400000US36081050700","Census Tract 507, Queens County, New York","546","124","0","11","56","60","60","53","31","49","58","35","42","53","0","11","18","24","153","94","128","80"
"1400000US36081050800","Census Tract 508, Queens County, New York","195","65","0","11","22","26","0","11","16","25","53","43","13","13","0","11","7","10","80","44","4","6"
"1400000US36081051000","Census Tract 510, Queens County, New York","91","52","0","11","0","11","0","11","15","15","6","10","9","13","0","11","26","40","28","25","7","10"
"1400000US36081051100","Census Tract 511, Queens County, New York","265","61","13","15","16","19","30","25","17","16","11","17","46","29","22","24","30","20","61","36","19","17"
"1400000US36081051200","Census Tract 512, Queens County, New York","190","67","48","38","10","17","21","27","18","21","0","11","0","11","0","11","35","38","47","37","11","12"
"1400000US36081051300","Census Tract 513, Queens County, New York","366","78","0","11","28","29","28","28","0","11","36","32","33","32","72","45","65","50","77","44","27","26"
"1400000US36081051500","Census Tract 515, Queens County, New York","302","102","18","29","67","57","15","18","27","27","33","32","0","11","0","11","35","42","107","73","0","11"
"1400000US36081051600","Census Tract 516, Queens County, New York","226","72","0","11","7","10","0","11","48","59","11","18","0","11","30","46","43","34","45","43","42","56"
"1400000US36081051700","Census Tract 517, Queens County, New York","422","78","35","31","9","10","42","37","43","35","60","38","38","25","26","29","26","25","143","68","0","11"
"1400000US36081051800","Census Tract 518, Queens County, New York","112","59","0","11","0","11","22","27","10","13","16","25","0","11","0","11","0","11","29","25","35","39"
"1400000US36081052000","Census Tract 520, Queens County, New York","84","35","0","11","13","16","0","11","5","9","0","11","0","11","15","19","20","17","29","25","2","4"
"1400000US36081052100","Census Tract 521, Queens County, New York","299","75","11","11","12","12","53","38","36","29","34","31","23","27","30","34","29","29","61","42","10","10"
"1400000US36081052200","Census Tract 522, Queens County, New York","57","37","0","11","0","11","0","11","0","11","7","12","14","16","4","6","7","12","9","15","16","21"
"1400000US36081052400","Census Tract 524, Queens County, New York","76","37","0","11","11","18","4","6","0","11","11","17","12","20","0","11","0","11","34","27","4","7"
"1400000US36081052500","Census Tract 525, Queens County, New York","315","57","5","8","9","15","62","34","21","20","16","18","25","23","0","11","45","35","79","35","53","32"
"1400000US36081052600","Census Tract 526, Queens County, New York","165","50","0","11","15","18","4","7","12","17","16","19","11","16","9","14","6","9","70","35","22","24"
"1400000US36081052800","Census Tract 528, Queens County, New York","148","50","0","11","6","9","0","11","5","8","22","24","28","26","10","12","0","11","56","33","21","17"
"1400000US36081053000","Census Tract 530, Queens County, New York","184","58","0","11","6","9","34","28","14","23","42","38","22","26","14","22","19","24","27","28","6","8"
"1400000US36081053100","Census Tract 531, Queens County, New York","722","131","37","45","25","40","111","72","168","102","28","25","67","66","68","55","17","20","151","96","50","40"
"1400000US36081053200","Census Tract 532, Queens County, New York","126","41","0","11","42","31","0","11","8","11","27","27","0","11","0","11","0","11","39","33","10","16"
"1400000US36081053401","Census Tract 534.01, Queens County, New York","122","61","42","39","4","8","14","15","0","11","6","9","20","31","0","11","15","25","7","12","14","21"
"1400000US36081053500","Census Tract 535, Queens County, New York","285","68","0","11","0","11","61","36","43","33","15","19","11","18","17","19","50","36","88","47","0","11"
"1400000US36081053601","Census Tract 536.01, Queens County, New York","84","58","0","11","0","11","30","31","8","13","10","13","17","25","5","9","0","11","14","24","0","11"
"1400000US36081053800","Census Tract 538, Queens County, New York","77","38","6","10","9","14","24","21","0","11","7","10","0","11","0","11","10","17","21","22","0","11"
"1400000US36081053900","Census Tract 539, Queens County, New York","793","123","26","17","58","42","68","38","95","57","60","47","98","62","42","36","66","47","241","97","39","39"
"1400000US36081054000","Census Tract 540, Queens County, New York","460","90","11","15","7","11","15","18","32","32","29","34","67","53","35","38","41","39","180","63","43","29"
"1400000US36081054200","Census Tract 542, Queens County, New York","337","102","0","16","0","16","72","54","0","16","0","16","24","24","7","11","68","56","118","58","48","46"
"1400000US36081054500","Census Tract 545, Queens County, New York","1069","92","25","23","53","42","144","68","191","83","76","45","94","67","47","40","115","71","280","84","44","45"
"1400000US36081054700","Census Tract 547, Queens County, New York","1029","125","82","56","84","60","145","73","44","39","117","67","82","53","43","40","46","36","375","123","11","21"
"1400000US36081054800","Census Tract 548, Queens County, New York","91","44","0","11","0","11","5","8","0","11","0","11","0","11","12","17","4","7","33","27","37","32"
"1400000US36081054900","Census Tract 549, Queens County, New York","1573","97","31","34","137","66","196","95","240","104","164","97","112","60","151","74","189","81","244","89","109","80"
"1400000US36081055100","Census Tract 551, Queens County, New York","1405","112","86","58","153","79","201","92","225","90","39","34","71","61","67","50","94","57","435","117","34","37"
"1400000US36081055200","Census Tract 552, Queens County, New York","587","96","0","11","32","45","59","52","16","19","37","29","79","46","55","55","50","47","221","82","38","39"
"1400000US36081055300","Census Tract 553, Queens County, New York","706","68","22","22","77","46","27","21","93","45","75","39","57","38","30","26","67","42","185","63","73","46"
"1400000US36081055400","Census Tract 554, Queens County, New York","329","67","4","6","0","11","31","23","35","34","10","12","5","7","5","7","61","36","166","55","12","20"
"1400000US36081055500","Census Tract 555, Queens County, New York","505","55","24","28","36","28","80","44","71","36","53","40","29","22","35","32","26","24","118","47","33","23"
"1400000US36081055600","Census Tract 556, Queens County, New York","108","55","0","11","5","9","20","23","10","16","0","11","0","11","0","11","21","25","24","21","28","29"
"1400000US36081055700","Census Tract 557, Queens County, New York","1004","127","30","41","36","30","193","78","35","26","210","104","97","87","85","48","37","34","205","98","76","47"
"1400000US36081055800","Census Tract 558, Queens County, New York","85","50","0","11","0","11","21","32","6","10","23","30","0","11","3","6","14","16","6","10","12","20"
"1400000US36081055900","Census Tract 559, Queens County, New York","300","46","12","18","6","10","25","26","67","42","22","19","24","22","19","20","29","24","69","37","27","25"
"1400000US36081056000","Census Tract 560, Queens County, New York","96","41","13","20","4","7","0","11","2","5","0","11","14","21","0","11","14","22","44","33","5","8"
"1400000US36081056100","Census Tract 561, Queens County, New York","4","6","0","11","4","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081056200","Census Tract 562, Queens County, New York","61","38","0","11","0","11","0","11","0","11","22","32","6","10","0","11","0","11","19","18","14","14"
"1400000US36081056400","Census Tract 564, Queens County, New York","309","63","6","8","0","11","36","30","6","8","32","27","38","45","26","26","27","26","99","43","39","32"
"1400000US36081056500","Census Tract 565, Queens County, New York","340","60","14","19","59","35","39","31","39","31","34","31","15","23","14","22","13","20","105","50","8","12"
"1400000US36081056600","Census Tract 566, Queens County, New York","128","48","0","11","15","18","0","11","36","27","7","11","4","5","0","11","26","29","33","31","7","11"
"1400000US36081056700","Census Tract 567, Queens County, New York","474","98","8","12","113","84","33","34","107","64","66","38","31","35","8","13","33","47","75","64","0","11"
"1400000US36081056800","Census Tract 568, Queens County, New York","657","126","0","11","0","11","96","74","87","72","98","59","0","11","60","58","88","82","168","73","60","56"
"1400000US36081057700","Census Tract 577, Queens County, New York","899","123","52","56","170","109","29","23","134","86","79","66","29","32","20","23","107","52","238","100","41","54"
"1400000US36081057900","Census Tract 579, Queens County, New York","464","55","20","16","31","21","76","40","38","20","58","34","61","37","24","24","55","41","101","39","0","11"
"1400000US36081058000","Census Tract 580, Queens County, New York","376","93","10","15","50","53","9","14","44","48","50","43","51","57","25","38","21","34","101","67","15","27"
"1400000US36081058100","Census Tract 581, Queens County, New York","701","93","31","38","65","50","56","40","100","61","36","31","46","37","19","30","92","67","252","103","4","6"
"1400000US36081058200","Census Tract 582, Queens County, New York","275","105","0","11","33","39","9","14","74","59","22","35","64","51","20","33","9","14","28","33","16","18"
"1400000US36081058300","Census Tract 583, Queens County, New York","861","135","88","58","164","88","55","43","85","67","63","49","25","28","66","54","99","47","164","68","52","48"
"1400000US36081058500","Census Tract 585, Queens County, New York","1063","116","29","36","40","35","193","86","223","83","91","63","97","61","62","55","138","89","172","75","18","20"
"1400000US36081058700","Census Tract 587, Queens County, New York","980","106","24","39","88","64","130","67","76","48","175","91","82","47","48","42","156","92","175","73","26","24"
"1400000US36081058900","Census Tract 589, Queens County, New York","1274","95","13","16","95","67","206","80","151","71","102","60","63","46","44","39","19","19","507","113","74","52"
"1400000US36081059000","Census Tract 590, Queens County, New York","93","58","0","11","24","23","0","11","0","11","0","11","3","6","0","11","16","26","48","52","2","4"
"1400000US36081059100","Census Tract 591, Queens County, New York","1733","140","100","82","136","81","216","118","265","130","109","83","52","37","153","108","217","118","390","149","95","72"
"1400000US36081059200","Census Tract 592, Queens County, New York","30","23","0","11","13","20","5","8","0","11","7","7","0","11","0","11","0","11","5","7","0","11"
"1400000US36081059300","Census Tract 593, Queens County, New York","950","139","46","46","96","56","151","68","126","72","68","52","65","50","35","35","83","54","239","95","41","47"
"1400000US36081059400","Census Tract 594, Queens County, New York","87","48","12","19","16","25","13","20","14","21","17","20","0","11","0","11","0","11","0","11","15","24"
"1400000US36081059500","Census Tract 595, Queens County, New York","976","152","8","12","134","74","155","69","61","40","139","82","56","40","57","72","59","53","269","110","38","44"
"1400000US36081059600","Census Tract 596, Queens County, New York","63","43","0","11","0","11","0","11","0","11","0","11","24","33","0","11","10","16","29","20","0","11"
"1400000US36081059800","Census Tract 598, Queens County, New York","123","50","0","11","6","8","14","23","26","29","20","22","8","12","0","11","6","9","36","23","7","10"
"1400000US36081059900","Census Tract 599, Queens County, New York","163","51","0","11","5","8","11","11","19","17","6","8","0","11","0","11","43","37","63","47","16","15"
"1400000US36081060000","Census Tract 600, Queens County, New York","43","26","9","11","0","11","20","19","4","6","0","11","0","11","0","11","0","11","6","8","4","7"
"1400000US36081060100","Census Tract 601, Queens County, New York","408","88","0","11","25","23","54","41","30","19","36","32","64","44","59","45","23","20","96","41","21","22"
"1400000US36081060300","Census Tract 603, Queens County, New York","235","58","40","36","22","18","24","23","19","17","12","13","15","14","6","9","0","11","57","47","40","40"
"1400000US36081060600","Census Tract 606, Queens County, New York","61","43","0","11","0","11","0","11","17","28","0","11","14","22","0","11","0","11","16","25","14","13"
"1400000US36081060701","Census Tract 607.01, Queens County, New York","13","20","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081060800","Census Tract 608, Queens County, New York","34","24","10","15","0","11","0","11","0","11","4","7","0","11","0","11","0","11","14","15","6","8"
"1400000US36081061000","Census Tract 610, Queens County, New York","23","24","5","8","0","11","0","11","4","7","0","11","0","11","14","21","0","11","0","11","0","11"
"1400000US36081061200","Census Tract 612, Queens County, New York","20","21","0","11","0","11","0","11","13","20","0","11","3","6","0","11","0","11","0","11","4","6"
"1400000US36081061301","Census Tract 613.01, Queens County, New York","1551","137","100","69","204","94","200","102","272","102","166","85","32","41","59","46","74","52","377","128","67","42"
"1400000US36081061302","Census Tract 613.02, Queens County, New York","4","6","4","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081061400","Census Tract 614, Queens County, New York","34","27","0","11","0","11","15","21","0","11","3","5","0","11","10","16","0","11","0","11","6","6"
"1400000US36081061601","Census Tract 616.01, Queens County, New York","62","41","0","11","14","15","0","11","17","23","0","11","0","11","0","11","0","11","19","18","12","18"
"1400000US36081061602","Census Tract 616.02, Queens County, New York","39","26","0","11","0","11","0","11","18","17","0","11","0","11","12","18","0","11","4","7","5","8"
"1400000US36081061800","Census Tract 618, Queens County, New York","188","68","13","22","31","30","33","37","35","37","0","11","30","33","0","11","14","15","32","34","0","11"
"1400000US36081061900","Census Tract 619, Queens County, New York","518","129","48","42","20","23","178","89","18","27","91","75","22","17","0","11","29","46","54","51","58","46"
"1400000US36081062000","Census Tract 620, Queens County, New York","8","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","11","0","11"
"1400000US36081062100","Census Tract 621, Queens County, New York","524","87","7","11","40","35","81","57","29","34","17","30","59","46","40","44","43","31","160","75","48","46"
"1400000US36081062200","Census Tract 622, Queens County, New York","78","38","14","20","5","8","7","10","9","13","0","11","0","11","8","11","5","8","19","21","11","12"
"1400000US36081062300","Census Tract 623, Queens County, New York","474","73","43","47","55","35","63","41","93","49","98","46","5","7","0","11","0","11","90","57","27","26"
"1400000US36081062400","Census Tract 624, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081062500","Census Tract 625, Queens County, New York","447","75","16","13","10","10","98","52","117","54","54","38","18","22","20","17","38","30","47","29","29","29"
"1400000US36081062600","Census Tract 626, Queens County, New York","95","60","0","11","0","11","16","24","0","11","0","11","0","11","0","11","0","11","79","57","0","11"
"1400000US36081062700","Census Tract 627, Queens County, New York","627","84","42","35","57","42","29","39","32","31","141","80","30","24","57","41","58","52","131","73","50","46"
"1400000US36081062900","Census Tract 629, Queens County, New York","643","90","51","47","71","55","42","37","155","67","80","60","14","14","65","52","48","35","83","43","34","35"
"1400000US36081063000","Census Tract 630, Queens County, New York","54","42","0","11","0","11","14","20","0","11","0","11","0","11","0","11","0","11","23","26","17","18"
"1400000US36081063200","Census Tract 632, Queens County, New York","128","48","0","11","13","20","18","20","28","26","15","19","5","7","11","17","5","8","21","20","12","12"
"1400000US36081063301","Census Tract 633.01, Queens County, New York","229","59","5","8","6","13","81","33","13","15","32","29","24","19","0","11","0","11","57","37","11","12"
"1400000US36081063302","Census Tract 633.02, Queens County, New York","191","61","13","22","5","7","17","22","20","25","11","12","18","21","17","27","5","7","68","38","17","15"
"1400000US36081063500","Census Tract 635, Queens County, New York","419","74","0","11","37","21","39","32","28","17","19","21","50","41","53","43","39","37","119","56","35","30"
"1400000US36081063700","Census Tract 637, Queens County, New York","330","102","21","22","64","59","28","33","100","71","18","28","22","25","9","14","0","11","53","57","15","16"
"1400000US36081063800","Census Tract 638, Queens County, New York","208","80","0","11","29","33","25","39","54","45","0","11","25","28","0","11","18","21","46","51","11","16"
"1400000US36081063900","Census Tract 639, Queens County, New York","465","115","25","41","70","60","25","25","30","28","55","46","25","40","59","59","60","55","116","66","0","11"
"1400000US36081064101","Census Tract 641.01, Queens County, New York","114","45","12","13","11","9","30","35","0","11","0","11","4","7","0","11","12","12","27","27","18","20"
"1400000US36081064102","Census Tract 641.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081064500","Census Tract 645, Queens County, New York","310","62","7","10","37","25","39","32","10","12","26","17","6","10","14","15","43","34","79","49","49","32"
"1400000US36081064600","Census Tract 646, Queens County, New York","208","62","0","11","26","27","46","39","25","29","12","18","5","9","0","11","0","11","88","45","6","8"
"1400000US36081065000","Census Tract 650, Queens County, New York","108","60","6","9","0","11","6","9","51","47","0","11","0","11","7","10","17","27","21","24","0","11"
"1400000US36081065400","Census Tract 654, Queens County, New York","294","78","20","25","21","25","26","24","21","23","37","32","31","33","62","44","29","28","40","26","7","12"
"1400000US36081065501","Census Tract 655.01, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081065600","Census Tract 656, Queens County, New York","702","141","45","56","58","64","84","72","29","47","42","51","21","23","52","51","27","43","333","131","11","17"
"1400000US36081065702","Census Tract 657.02, Queens County, New York","361","67","20","25","0","11","56","36","48","37","39","29","3","6","10","11","61","45","93","38","31","27"
"1400000US36081065703","Census Tract 657.03, Queens County, New York","376","87","0","11","43","34","81","59","29","27","32","28","31","49","26","41","22","24","101","67","11","17"
"1400000US36081065900","Census Tract 659, Queens County, New York","186","54","16","26","58","41","14","16","5","9","14","21","20","20","10","10","6","9","19","22","24","22"
